ID,SiteID,Toponym,Type,Period,subOcc,StartDate,EndDate,duration,Longitude,Latitude,Long_Cord,Lat_Cord,Notes,LocQual,Sources,surveyLink
CY1336,SCY111,Politiko Agios Mnason 1,necropolis,CC_I,0,-475,-400,75,521600.0,3876430.0,33.23679516,35.03031038,archaic-roman necropolis; ruined monastery; extesnive sherd scatter. SIA 6,A,Given & Knapp 2003: 322, ;  
CY1336,SCY111,Politiko Agios Mnason 1,necropolis,CC_II,0,-400,-312,88,521600.0,3876430.0,33.23679516,35.03031038,archaic-roman necropolis; ruined monastery; extesnive sherd scatter. SIA 6,A,Given & Knapp 2003: 322, ;  
CY1336,SCY111,Politiko Agios Mnason 1,necropolis,Hel_I,0,-312,-200,112,521600.0,3876430.0,33.23679516,35.03031038,archaic-roman necropolis; ruined monastery; extesnive sherd scatter. SIA 6,A,Given & Knapp 2003: 322, ;  
CY1336,SCY111,Politiko Agios Mnason 1,necropolis,Hel_II,0,-200,-58,142,521600.0,3876430.0,33.23679516,35.03031038,archaic-roman necropolis; ruined monastery; extesnive sherd scatter. SIA 6,A,Given & Knapp 2003: 322, ;  
CY1336,SCY111,Politiko Agios Mnason 1,necropolis,E_Rom_I,0,-58,50,108,521600.0,3876430.0,33.23679516,35.03031038,archaic-roman necropolis; ruined monastery; extesnive sherd scatter. SIA 6,A,Given & Knapp 2003: 322, ;  
CY1336,SCY111,Politiko Agios Mnason 1,necropolis,E_Rom_II,0,50,250,200,521600.0,3876430.0,33.23679516,35.03031038,archaic-roman necropolis; ruined monastery; extesnive sherd scatter. SIA 6,A,Given & Knapp 2003: 322, ;  
CY1336,SCY111,Politiko Agios Mnason 1,necropolis,L_Rom,0,250,400,150,521600.0,3876430.0,33.23679516,35.03031038,archaic-roman necropolis; ruined monastery; extesnive sherd scatter. SIA 6,A,Given & Knapp 2003: 322, ;  
CY1336,SCY111,Politiko Agios Mnason 1,necropolis,eMed,0,400,750,350,521600.0,3876430.0,33.23679516,35.03031038,archaic-roman necropolis; ruined monastery; extesnive sherd scatter. SIA 6,A,Given & Knapp 2003: 322, ;  
CY1336,SCY111,Politiko Agios Mnason 1,necropolis,Frank,1,1191,1489,298,521600.0,3876430.0,33.23679516,35.03031038,archaic-roman necropolis; ruined monastery; extesnive sherd scatter. SIA 6,A,Given & Knapp 2003: 322, ;  
CY1336,SCY111,Politiko Agios Mnason 1,necropolis,Ven,1,1489,1571,82,521600.0,3876430.0,33.23679516,35.03031038,archaic-roman necropolis; ruined monastery; extesnive sherd scatter. SIA 6,A,Given & Knapp 2003: 322, ;  
CY1336,SCY111,Politiko Agios Mnason 1,necropolis,Ott,1,1571,1878,307,521600.0,3876430.0,33.23679516,35.03031038,archaic-roman necropolis; ruined monastery; extesnive sherd scatter. SIA 6,A,Given & Knapp 2003: 322, ;  
CY1336,SCY111,Politiko Agios Mnason 1,necropolis,Mod,1,1878,2000,122,521600.0,3876430.0,33.23679516,35.03031038,archaic-roman necropolis; ruined monastery; extesnive sherd scatter. SIA 6,A,Given & Knapp 2003: 322, ;  
CY1337,N 49,Politiko Ayios Herakleidos,monastery,LAN,0,-6800,-5500,1300,522113.2423,3875929.846,33.24240834,35.02578922, ,B,Stanley Price 1979, ;  
CY1337,N 49,Politiko Ayios Herakleidos,monastery,CN,0,-5500,-3900,1600,522113.2423,3875929.846,33.24240834,35.02578922, ,B,Stanley Price 1979, ;  
CY1337,N 49,Politiko Ayios Herakleidos,monastery,Ech,0,-3900,-3400,500,522113.2423,3875929.846,33.24240834,35.02578922, ,B,Stanley Price 1979, ;  
CY1337,N 49,Politiko Ayios Herakleidos,monastery,MCh,0,-3400,-2750,650,522113.2423,3875929.846,33.24240834,35.02578922, ,B,Stanley Price 1979, ;  
CY1337,N 49,Politiko Ayios Herakleidos,monastery,LCh,0,-2750,-2500,250,522113.2423,3875929.846,33.24240834,35.02578922, ,B,Stanley Price 1979, ;  
CY1338,SCY326,Politiko Ayios Iraklidhios,monastery,eMed,0,400,750,350,522250.0,3887000.0,33.24420471,35.12560853,"18th c. monastery with remains of LR church, tombs, mortuary chapel",A,Given & Knapp 2003: 323, ;  
CY1338,SCY326,Politiko Ayios Iraklidhios,monastery,Byz_I,0,750,965,215,522250.0,3887000.0,33.24420471,35.12560853,"18th c. monastery with remains of LR church, tombs, mortuary chapel",A,Given & Knapp 2003: 323, ;  
CY1338,SCY326,Politiko Ayios Iraklidhios,monastery,Byz_II,0,965,1191,226,522250.0,3887000.0,33.24420471,35.12560853,"18th c. monastery with remains of LR church, tombs, mortuary chapel",A,Given & Knapp 2003: 323, ;  
CY1338,SCY326,Politiko Ayios Iraklidhios,monastery,Frank,0,1191,1489,298,522250.0,3887000.0,33.24420471,35.12560853,"18th c. monastery with remains of LR church, tombs, mortuary chapel",A,Given & Knapp 2003: 323, ;  
CY1338,SCY326,Politiko Ayios Iraklidhios,monastery,Ven,0,1489,1571,82,522250.0,3887000.0,33.24420471,35.12560853,"18th c. monastery with remains of LR church, tombs, mortuary chapel",A,Given & Knapp 2003: 323, ;  
CY1338,SCY326,Politiko Ayios Iraklidhios,monastery,Ott,0,1571,1878,307,522250.0,3887000.0,33.24420471,35.12560853,"18th c. monastery with remains of LR church, tombs, mortuary chapel",A,Given & Knapp 2003: 323, ;  
CY1338,SCY326,Politiko Ayios Iraklidhios,monastery,Mod,0,1878,2000,122,522250.0,3887000.0,33.24420471,35.12560853,"18th c. monastery with remains of LR church, tombs, mortuary chapel",A,Given & Knapp 2003: 323, ;  
CY1339,SCY346,Politiko Ayios Mnason 2,monastery,Ott,0,1571,1878,307,521600.0,3876430.0,33.23679516,35.03031038,monastery and church. SIA 6,A,Given & Knapp 2003: 323, ;  
CY1339,SCY346,Politiko Ayios Mnason 2,monastery,Mod,0,1878,2000,122,521600.0,3876430.0,33.23679516,35.03031038,monastery and church. SIA 6,A,Given & Knapp 2003: 323, ;  
CY1340,SCY365,Politiko Ayios Mnason 3,sanctuary,CA_I,0,-750,-600,150,521620.0,3876220.0,33.23700894,35.02841632,rural sanctuary with terracotta statuettes and statue fragments,A,Given & Knapp 2003: 323, ;  
CY1340,SCY365,Politiko Ayios Mnason 3,sanctuary,CA_II,0,-600,-475,125,521620.0,3876220.0,33.23700894,35.02841632,rural sanctuary with terracotta statuettes and statue fragments,A,Given & Knapp 2003: 323, ;  
CY1340,SCY365,Politiko Ayios Mnason 3,sanctuary,CC_I,0,-475,-400,75,521620.0,3876220.0,33.23700894,35.02841632,rural sanctuary with terracotta statuettes and statue fragments,A,Given & Knapp 2003: 323, ;  
CY1340,SCY365,Politiko Ayios Mnason 3,sanctuary,CC_II,0,-400,-312,88,521620.0,3876220.0,33.23700894,35.02841632,rural sanctuary with terracotta statuettes and statue fragments,A,Given & Knapp 2003: 323, ;  
CY1344,SCY019,Politiko Kelaidhoni,settlement,EPI,0,-11000,-9000,2000,520800.0,3876350.0,33.22802303,35.02960579,eroded hilltop with dense scatter of lithics; many bladelets,A,Given & Knapp 2003: 321, ;  
CY1344,SCY019,Politiko Kelaidhoni,settlement,IAN,0,-9000,-8500,500,520800.0,3876350.0,33.22802303,35.02960579,eroded hilltop with dense scatter of lithics; many bladelets,A,Given & Knapp 2003: 321, ;  
CY1351,EC 132,Politiko Lambertis,cemetery,EC_I,0,-2350,-2200,150,522413.6712,3875877.973,33.24570026,35.02531485, ,B,Catling 1962, ;  
CY1351,EC 132,Politiko Lambertis,cemetery,EC_II,0,-2200,-2100,100,522413.6712,3875877.973,33.24570026,35.02531485, ,B,Catling 1962, ;  
CY1351,EC 132,Politiko Lambertis,cemetery,EC_III,0,-2100,-2000,100,522413.6712,3875877.973,33.24570026,35.02531485, ,B,Catling 1962, ;  
CY1351,EC 132,Politiko Lambertis,cemetery,MC_I,0,-2000,-1850,150,522413.6712,3875877.973,33.24570026,35.02531485, ,B,Catling 1962, ;  
CY1351,EC 132,Politiko Lambertis,cemetery,MC_II,0,-1850,-1750,100,522413.6712,3875877.973,33.24570026,35.02531485, ,B,Catling 1962, ;  
CY1351,EC 132,Politiko Lambertis,cemetery,MC_III,0,-1750,-1650,100,522413.6712,3875877.973,33.24570026,35.02531485, ,B,Catling 1962, ;  
CY1351,EC 132,Politiko Lambertis,cemetery,LC_I,0,-1650,-1550,100,522413.6712,3875877.973,33.24570026,35.02531485, ,B,Catling 1962, ;  
CY1351,EC 132,Politiko Lambertis,cemetery,LC_IIA,0,-1550,-1450,100,522413.6712,3875877.973,33.24570026,35.02531485, ,B,Catling 1962, ;  
CY1351,EC 132,Politiko Lambertis,cemetery,LC_IIB,0,-1450,-1300,150,522413.6712,3875877.973,33.24570026,35.02531485, ,B,Catling 1962, ;  
CY1351,EC 132,Politiko Lambertis,cemetery,LC_IIC,0,-1300,-1200,100,522413.6712,3875877.973,33.24570026,35.02531485, ,B,Catling 1962, ;  
CY1351,EC 132,Politiko Lambertis,cemetery,LC_IIIA,0,-1200,-1100,100,522413.6712,3875877.973,33.24570026,35.02531485, ,B,Catling 1962, ;  
CY1351,EC 132,Politiko Lambertis,cemetery,LC_IIIB,0,-1100,-1050,50,522413.6712,3875877.973,33.24570026,35.02531485, ,B,Catling 1962, ;  
CY1352,SCY020,Politiko Lambertis,cemetery,MC_III,0,-1750,-1650,100,522450.0,3875900.0,33.24609909,35.02551266,"low hill with MC-LC pottery, apparetnly from tombs. Catling 1962: 153, 159, 168",A,Given & Knapp 2003: 321, ;  
CY1352,SCY020,Politiko Lambertis,cemetery,LC_I,0,-1650,-1550,100,522450.0,3875900.0,33.24609909,35.02551266,"low hill with MC-LC pottery, apparetnly from tombs. Catling 1962: 153, 159, 168",A,Given & Knapp 2003: 321, ;  
CY1352,SCY020,Politiko Lambertis,cemetery,LC_IIA,0,-1550,-1450,100,522450.0,3875900.0,33.24609909,35.02551266,"low hill with MC-LC pottery, apparetnly from tombs. Catling 1962: 153, 159, 168",A,Given & Knapp 2003: 321, ;  
CY1352,SCY020,Politiko Lambertis,cemetery,LC_IIB,0,-1450,-1300,150,522450.0,3875900.0,33.24609909,35.02551266,"low hill with MC-LC pottery, apparetnly from tombs. Catling 1962: 153, 159, 168",A,Given & Knapp 2003: 321, ;  
CY1352,SCY020,Politiko Lambertis,cemetery,LC_IIC,0,-1300,-1200,100,522450.0,3875900.0,33.24609909,35.02551266,"low hill with MC-LC pottery, apparetnly from tombs. Catling 1962: 153, 159, 168",A,Given & Knapp 2003: 321, ;  
CY1352,SCY020,Politiko Lambertis,cemetery,LC_IIIA,0,-1200,-1100,100,522450.0,3875900.0,33.24609909,35.02551266,"low hill with MC-LC pottery, apparetnly from tombs. Catling 1962: 153, 159, 168",A,Given & Knapp 2003: 321, ;  
CY1352,SCY020,Politiko Lambertis,cemetery,LC_IIIB,0,-1100,-1050,50,522450.0,3875900.0,33.24609909,35.02551266,"low hill with MC-LC pottery, apparetnly from tombs. Catling 1962: 153, 159, 168",A,Given & Knapp 2003: 321, ;  
CY1353,EC 133,Politiko Lithargies,settlement,EC_I,0,-2350,-2200,150,521815.5764,3876105.454,33.23914992,35.02737921, ,B,Catling 1962, ;  
CY1353,EC 133,Politiko Lithargies,settlement,EC_II,0,-2200,-2100,100,521815.5764,3876105.454,33.23914992,35.02737921, ,B,Catling 1962, ;  
CY1353,EC 133,Politiko Lithargies,settlement,EC_III,0,-2100,-2000,100,521815.5764,3876105.454,33.23914992,35.02737921, ,B,Catling 1962, ;  
CY1353,EC 133,Politiko Lithargies,settlement,LC_I,1,-1650,-1550,100,521815.5764,3876105.454,33.23914992,35.02737921, ,B,Catling 1962, ;  
CY1353,EC 133,Politiko Lithargies,settlement,LC_IIA,1,-1550,-1450,100,521815.5764,3876105.454,33.23914992,35.02737921, ,B,Catling 1962, ;  
CY1353,EC 133,Politiko Lithargies,settlement,LC_IIB,1,-1450,-1300,150,521815.5764,3876105.454,33.23914992,35.02737921, ,B,Catling 1962, ;  
CY1353,EC 133,Politiko Lithargies,settlement,LC_IIC,1,-1300,-1200,100,521815.5764,3876105.454,33.23914992,35.02737921, ,B,Catling 1962, ;  
CY1353,EC 133,Politiko Lithargies,settlement,LC_IIIA,1,-1200,-1100,100,521815.5764,3876105.454,33.23914992,35.02737921, ,B,Catling 1962, ;  
CY1353,EC 133,Politiko Lithargies,settlement,LC_IIIB,1,-1100,-1050,50,521815.5764,3876105.454,33.23914992,35.02737921, ,B,Catling 1962, ;  
CY1354,LC 213,Politiko Lithargies,settlement,LC_I,0,-1650,-1550,100,522142.4977,3876148.006,33.24273485,35.0277558, ,B,Catling 1962, ;  
CY1354,LC 213,Politiko Lithargies,settlement,LC_IIA,0,-1550,-1450,100,522142.4977,3876148.006,33.24273485,35.0277558, ,B,Catling 1962, ;  
CY1354,LC 213,Politiko Lithargies,settlement,LC_IIB,0,-1450,-1300,150,522142.4977,3876148.006,33.24273485,35.0277558, ,B,Catling 1962, ;  
CY1354,LC 213,Politiko Lithargies,settlement,LC_IIC,0,-1300,-1200,100,522142.4977,3876148.006,33.24273485,35.0277558, ,B,Catling 1962, ;  
CY1354,LC 213,Politiko Lithargies,settlement,LC_IIIA,0,-1200,-1100,100,522142.4977,3876148.006,33.24273485,35.0277558, ,B,Catling 1962, ;  
CY1354,LC 213,Politiko Lithargies,settlement,LC_IIIB,0,-1100,-1050,50,522142.4977,3876148.006,33.24273485,35.0277558, ,B,Catling 1962, ;  
CY1358,SCY127,Politiko Parthenou,settlement,CA_I,0,-750,-600,150,520500.0,3877030.0,33.22475104,35.03574371,terracing with sparse potteyr scatter,A,Given & Knapp 2003: 322, ;  
CY1358,SCY127,Politiko Parthenou,settlement,CA_II,0,-600,-475,125,520500.0,3877030.0,33.22475104,35.03574371,terracing with sparse potteyr scatter,A,Given & Knapp 2003: 322, ;  
CY1358,SCY127,Politiko Parthenou,settlement,CC_I,0,-475,-400,75,520500.0,3877030.0,33.22475104,35.03574371,terracing with sparse potteyr scatter,A,Given & Knapp 2003: 322, ;  
CY1358,SCY127,Politiko Parthenou,settlement,CC_II,0,-400,-312,88,520500.0,3877030.0,33.22475104,35.03574371,terracing with sparse potteyr scatter,A,Given & Knapp 2003: 322, ;  
CY1358,SCY127,Politiko Parthenou,settlement,Hel_I,0,-312,-200,112,520500.0,3877030.0,33.22475104,35.03574371,terracing with sparse potteyr scatter,A,Given & Knapp 2003: 322, ;  
CY1358,SCY127,Politiko Parthenou,settlement,Hel_II,0,-200,-58,142,520500.0,3877030.0,33.22475104,35.03574371,terracing with sparse potteyr scatter,A,Given & Knapp 2003: 322, ;  
CY1358,SCY127,Politiko Parthenou,settlement,E_Rom_I,0,-58,50,108,520500.0,3877030.0,33.22475104,35.03574371,terracing with sparse potteyr scatter,A,Given & Knapp 2003: 322, ;  
CY1358,SCY127,Politiko Parthenou,settlement,E_Rom_II,0,50,250,200,520500.0,3877030.0,33.22475104,35.03574371,terracing with sparse potteyr scatter,A,Given & Knapp 2003: 322, ;  
CY1358,SCY127,Politiko Parthenou,settlement,L_Rom,0,250,400,150,520500.0,3877030.0,33.22475104,35.03574371,terracing with sparse potteyr scatter,A,Given & Knapp 2003: 322, ;  
CY1358,SCY127,Politiko Parthenou,settlement,eMed,0,400,750,350,520500.0,3877030.0,33.22475104,35.03574371,terracing with sparse potteyr scatter,A,Given & Knapp 2003: 322, ;  
CY1358,SCY127,Politiko Parthenou,settlement,Byz_I,0,750,965,215,520500.0,3877030.0,33.22475104,35.03574371,terracing with sparse potteyr scatter,A,Given & Knapp 2003: 322, ;  
CY1358,SCY127,Politiko Parthenou,settlement,Byz_II,0,965,1191,226,520500.0,3877030.0,33.22475104,35.03574371,terracing with sparse potteyr scatter,A,Given & Knapp 2003: 322, ;  
CY1358,SCY127,Politiko Parthenou,settlement,Frank,0,1191,1489,298,520500.0,3877030.0,33.22475104,35.03574371,terracing with sparse potteyr scatter,A,Given & Knapp 2003: 322, ;  
CY1358,SCY127,Politiko Parthenou,settlement,Ven,0,1489,1571,82,520500.0,3877030.0,33.22475104,35.03574371,terracing with sparse potteyr scatter,A,Given & Knapp 2003: 322, ;  
CY1358,SCY127,Politiko Parthenou,settlement,Ott,0,1571,1878,307,520500.0,3877030.0,33.22475104,35.03574371,terracing with sparse potteyr scatter,A,Given & Knapp 2003: 322, ;  
CY1358,SCY127,Politiko Parthenou,settlement,Mod,0,1878,2000,122,520500.0,3877030.0,33.22475104,35.03574371,terracing with sparse potteyr scatter,A,Given & Knapp 2003: 322, ;  
CY1361,SCY101,Politiko Phorades 2,settlement,E_Rom_I,0,-58,50,108,519500.0,3875100.0,33.21374234,35.01836006,knoll in valley with very dense sherds and tile fragments,A,Given & Knapp 2003: 321, ;  
CY1361,SCY101,Politiko Phorades 2,settlement,E_Rom_II,0,50,250,200,519500.0,3875100.0,33.21374234,35.01836006,knoll in valley with very dense sherds and tile fragments,A,Given & Knapp 2003: 321, ;  
CY1361,SCY101,Politiko Phorades 2,settlement,L_Rom,0,250,400,150,519500.0,3875100.0,33.21374234,35.01836006,knoll in valley with very dense sherds and tile fragments,A,Given & Knapp 2003: 321, ;  
CY1362,SCY123,Politiko Phorades 3,settlement,CG_I,0,-1050,-950,100,519410.0,3874570.0,33.21274346,35.01358259,eroded knoll with dense sherd catter and foundation walls. SIA 7,A,Given & Knapp 2003: 322, ;  
CY1362,SCY123,Politiko Phorades 3,settlement,CG_II,0,-950,-900,50,519410.0,3874570.0,33.21274346,35.01358259,eroded knoll with dense sherd catter and foundation walls. SIA 7,A,Given & Knapp 2003: 322, ;  
CY1362,SCY123,Politiko Phorades 3,settlement,CG_III,0,-900,-750,150,519410.0,3874570.0,33.21274346,35.01358259,eroded knoll with dense sherd catter and foundation walls. SIA 7,A,Given & Knapp 2003: 322, ;  
CY1362,SCY123,Politiko Phorades 3,settlement,CA_I,0,-750,-600,150,519410.0,3874570.0,33.21274346,35.01358259,eroded knoll with dense sherd catter and foundation walls. SIA 7,A,Given & Knapp 2003: 322, ;  
CY1362,SCY123,Politiko Phorades 3,settlement,CA_II,0,-600,-475,125,519410.0,3874570.0,33.21274346,35.01358259,eroded knoll with dense sherd catter and foundation walls. SIA 7,A,Given & Knapp 2003: 322, ;  
CY1362,SCY123,Politiko Phorades 3,settlement,CC_I,0,-475,-400,75,519410.0,3874570.0,33.21274346,35.01358259,eroded knoll with dense sherd catter and foundation walls. SIA 7,A,Given & Knapp 2003: 322, ;  
CY1362,SCY123,Politiko Phorades 3,settlement,CC_II,0,-400,-312,88,519410.0,3874570.0,33.21274346,35.01358259,eroded knoll with dense sherd catter and foundation walls. SIA 7,A,Given & Knapp 2003: 322, ;  
CY1362,SCY123,Politiko Phorades 3,settlement,Hel_I,0,-312,-200,112,519410.0,3874570.0,33.21274346,35.01358259,eroded knoll with dense sherd catter and foundation walls. SIA 7,A,Given & Knapp 2003: 322, ;  
CY1362,SCY123,Politiko Phorades 3,settlement,Hel_II,0,-200,-58,142,519410.0,3874570.0,33.21274346,35.01358259,eroded knoll with dense sherd catter and foundation walls. SIA 7,A,Given & Knapp 2003: 322, ;  
CY1362,SCY123,Politiko Phorades 3,settlement,E_Rom_I,0,-58,50,108,519410.0,3874570.0,33.21274346,35.01358259,eroded knoll with dense sherd catter and foundation walls. SIA 7,A,Given & Knapp 2003: 322, ;  
CY1362,SCY123,Politiko Phorades 3,settlement,E_Rom_II,0,50,250,200,519410.0,3874570.0,33.21274346,35.01358259,eroded knoll with dense sherd catter and foundation walls. SIA 7,A,Given & Knapp 2003: 322, ;  
CY1362,SCY123,Politiko Phorades 3,settlement,L_Rom,0,250,400,150,519410.0,3874570.0,33.21274346,35.01358259,eroded knoll with dense sherd catter and foundation walls. SIA 7,A,Given & Knapp 2003: 322, ;  
CY1362,SCY123,Politiko Phorades 3,settlement,eMed,0,400,750,350,519410.0,3874570.0,33.21274346,35.01358259,eroded knoll with dense sherd catter and foundation walls. SIA 7,A,Given & Knapp 2003: 322, ;  
CY1362,SCY123,Politiko Phorades 3,settlement,Byz_I,0,750,965,215,519410.0,3874570.0,33.21274346,35.01358259,eroded knoll with dense sherd catter and foundation walls. SIA 7,A,Given & Knapp 2003: 322, ;  
CY1362,SCY123,Politiko Phorades 3,settlement,Byz_II,0,965,1191,226,519410.0,3874570.0,33.21274346,35.01358259,eroded knoll with dense sherd catter and foundation walls. SIA 7,A,Given & Knapp 2003: 322, ;  
CY1362,SCY123,Politiko Phorades 3,settlement,Frank,0,1191,1489,298,519410.0,3874570.0,33.21274346,35.01358259,eroded knoll with dense sherd catter and foundation walls. SIA 7,A,Given & Knapp 2003: 322, ;  
CY1362,SCY123,Politiko Phorades 3,settlement,Ven,0,1489,1571,82,519410.0,3874570.0,33.21274346,35.01358259,eroded knoll with dense sherd catter and foundation walls. SIA 7,A,Given & Knapp 2003: 322, ;  
CY1362,SCY123,Politiko Phorades 3,settlement,Ott,0,1571,1878,307,519410.0,3874570.0,33.21274346,35.01358259,eroded knoll with dense sherd catter and foundation walls. SIA 7,A,Given & Knapp 2003: 322, ;  
CY1362,SCY123,Politiko Phorades 3,settlement,Mod,0,1878,2000,122,519410.0,3874570.0,33.21274346,35.01358259,eroded knoll with dense sherd catter and foundation walls. SIA 7,A,Given & Knapp 2003: 322, ;  
CY1363,SCY200,Politiko Phournia,settlement,Ech,0,-3900,-3400,500,520150.0,3875950.0,33.22088765,35.02601204,field and slope with dense pottery scatter and lithics (mid-late Chalcolithic),A,Given & Knapp 2003: 322, ;  
CY1363,SCY200,Politiko Phournia,settlement,MCh,0,-3400,-2750,650,520150.0,3875950.0,33.22088765,35.02601204,field and slope with dense pottery scatter and lithics (mid-late Chalcolithic),A,Given & Knapp 2003: 322, ;  
CY1363,SCY200,Politiko Phournia,settlement,LCh,0,-2750,-2500,250,520150.0,3875950.0,33.22088765,35.02601204,field and slope with dense pottery scatter and lithics (mid-late Chalcolithic),A,Given & Knapp 2003: 322, ;  
CY1364,SCY322,Politiko Troulia,settlement,EC_I,0,-2350,-2200,150,522200.0,3875900.0,33.24335858,35.02551819,settlement iwth walls eroding out of gully. Ground stone; RP pottery,A,Given & Knapp 2003: 323, ;  
CY1364,SCY322,Politiko Troulia,settlement,EC_II,0,-2200,-2100,100,522200.0,3875900.0,33.24335858,35.02551819,settlement iwth walls eroding out of gully. Ground stone; RP pottery,A,Given & Knapp 2003: 323, ;  
CY1364,SCY322,Politiko Troulia,settlement,EC_III,0,-2100,-2000,100,522200.0,3875900.0,33.24335858,35.02551819,settlement iwth walls eroding out of gully. Ground stone; RP pottery,A,Given & Knapp 2003: 323, ;  
CY1364,SCY322,Politiko Troulia,settlement,MC_I,0,-2000,-1850,150,522200.0,3875900.0,33.24335858,35.02551819,settlement iwth walls eroding out of gully. Ground stone; RP pottery,A,Given & Knapp 2003: 323, ;  
CY1364,SCY322,Politiko Troulia,settlement,MC_II,0,-1850,-1750,100,522200.0,3875900.0,33.24335858,35.02551819,settlement iwth walls eroding out of gully. Ground stone; RP pottery,A,Given & Knapp 2003: 323, ;  
CY1364,SCY322,Politiko Troulia,settlement,MC_III,0,-1750,-1650,100,522200.0,3875900.0,33.24335858,35.02551819,settlement iwth walls eroding out of gully. Ground stone; RP pottery,A,Given & Knapp 2003: 323, ;  
CY1365,SCY318,Politiko Village,settlement,CA_I,0,-750,-600,150,522200.0,3876300.0,33.24336927,35.02912512,village,A,Given & Knapp 2003: 323, ;  
CY1365,SCY318,Politiko Village,settlement,CA_II,0,-600,-475,125,522200.0,3876300.0,33.24336927,35.02912512,village,A,Given & Knapp 2003: 323, ;  
CY1365,SCY318,Politiko Village,settlement,CC_I,0,-475,-400,75,522200.0,3876300.0,33.24336927,35.02912512,village,A,Given & Knapp 2003: 323, ;  
CY1365,SCY318,Politiko Village,settlement,CC_II,0,-400,-312,88,522200.0,3876300.0,33.24336927,35.02912512,village,A,Given & Knapp 2003: 323, ;  
CY1365,SCY318,Politiko Village,settlement,Hel_I,0,-312,-200,112,522200.0,3876300.0,33.24336927,35.02912512,village,A,Given & Knapp 2003: 323, ;  
CY1365,SCY318,Politiko Village,settlement,Hel_II,0,-200,-58,142,522200.0,3876300.0,33.24336927,35.02912512,village,A,Given & Knapp 2003: 323, ;  
